x_m,y_m,z_m,dir_x,dir_y,dir_z
-2.903189697265625,-0.28488569259643554,0,-0.35295280814170837,-0.011975050903856754,-0.93556448916188162
-2.2864091491699221,-0.44448680877685548,0,-0.35281914472579956,-0.012004557065665722,-0.9356145262471145
-3.2705490112304689,-0.28247516632080077,0,-0.35302722454071045,-0.011954084970057011,-0.93553667944427032
1.0105353546142579,-1.266261444091797,0,-0.35211095213890076,-0.012192478403449059,-0.93587884945339916
-2.1867161560058594,-2.352471618652344,0,-0.3391880989074707,-0.015119819901883602,-0.94059705751489064
-3.1936422729492189,-0.68067489624023436,0,-0.33927136659622192,-0.014967312105000019,-0.94056946547093667
-3.2364236450195314,-0.38768478393554689,0,-0.33929628133773804,-0.014953027479350567,-0.94056070534526603
-1.1774163818359376,3.6115869140624999,0,-0.33923155069351196,-0.014649601653218269,-0.94058882843965208
2.251896667480469,-0.69924453735351566,0,-0.33896052837371826,-0.015061008743941784,-0.94068003392238786
-0.20221218109130859,1.4578933715820312,0,-0.34928515553474426,-0.048963665962219238,-0.935736308763644
1.397183074951172,-0.13617629051208496,0,-0.34057223796844482,-0.015354298055171967,-0.94009297213435117
1.0412369537353516,1.2041938781738282,0,-0.34092918038368225,-0.014995891600847244,-0.93996937035097383
0.69174003601074219,2.8575701904296875,0,-0.34176099300384521,-0.014728045091032982,-0.93967148959028346
0.59317882537841793,1.1068213653564454,0,-0.34177190065383911,-0.014948355033993721,-0.93966404347790167
-4.1490597534179692,0.14697103500366213,0,-0.34233155846595764,-0.015063473023474216,-0.93945845882547652
-4.1132955932617188,0.085432395935058594,0,-0.34233644604682922,-0.015070061199367046,-0.93945657215406919
2.4833073425292969,2.8018582153320315,0,-0.34162366390228271,-0.014725564979016781,-0.93972146405093293
-0.53285240173339843,3.082013854980469,0,-0.34199988842010498,-0.01468046847730875,-0.93958531287261104
-2.1019783020019531,-1.4978543090820313,0,-0.34239098429679871,-0.0152347506955266,-0.93943404039001832
0.72004501342773441,-3.8717480468750001,0,-0.3420892059803009,-0.015540437772870064,-0.93953896669887771
-2.6898208618164063,-2.8097543334960937,0,-0.34250342845916748,-0.015395581722259521,-0.93939042871276324
3.2337118530273439,-0.55981616973876958,0,-0.3419647216796875,-0.015049013309180737,-0.93959228196327471
0.7633488464355469,-1.1687858581542969,0,-0.33123010396957397,-0.018454389646649361,-0.94336952130492047
1.1522757720947265,-0.88775802612304688,0,-0.33117303252220154,-0.018405314534902573,-0.94339051666153617
-3.2473562622070311,0.14309212684631348,0,-0.34656015038490295,-0.014382396824657917,-0.93791748508425377
-2.5967565917968751,-0.86126953125000005,0,-0.3466726541519165,-0.015510151162743568,-0.93785793491027969
2.7708508300781252,1.0577940368652343,0,-0.34334635734558105,-0.015207208693027496,-0.93908573607593859
2.7393655395507812,0.42560386657714844,0,-0.34336012601852417,-0.015302546322345734,-0.93907915317964319
-0.066173033714294435,-0.073335375785827633,0,-0.34377092123031616,-0.016315281391143799,-0.93891179847182005
1.5481126403808594,-1.9368917846679687,0,-0.34352409839630127,-0.017190674319863319,-0.93898651456633642
-1.1468128967285156,-1.71292236328125,0,-0.34397029876708984,-0.017147153615951538,-0.93882394978448969
-3.4242596435546875,-1.4430778503417969,0,-0.34434774518013,-0.017098411917686462,-0.93868646240331677
2.7474404907226564,0.45543556213378905,0,-0.34332403540611267,-0.016780361533164978,-0.93906710419398598
0.63631702423095704,-0.31439819335937502,0,-0.34427285194396973,-0.020315144211053848,-0.93864982732116331
0.58774738311767583,2.9552462768554686,0,-0.34428858757019043,-0.019657934084534645,-0.93865804960936194
2.6968069458007813,-1.257613754272461,0,-0.34194451570510864,-0.015298577956855297,-0.93959560540250331
2.1920700073242188,-0.37826850891113284,0,-0.34201830625534058,-0.0151964221149683,-0.93957040552644677
