elevation_deg,id,cell_index,ring_index,center_x,center_y,center_z,normal_x,normal_y,normal_z,surface_type,radius_of_curvature,aperture_shape,size1,size2,aperture_rotation_rad
0,13,1,3,-9.64e-07,1.4132841699999998,-15.874430313000001,9.236925487830589e-07,-0.08866441533569988,0.9960615550518579,Spherical,16.0,Hexagon,0.8,0.0,0.0
0,14,2,3,-1.222859783,0.7072113250000001,-15.874219383,0.07673335350693199,-0.04435140101577607,0.996064729667464,Spherical,16.0,Hexagon,0.8,0.0,0.0
0,15,3,3,-1.222785811,-0.704762493,-15.873808919,0.07673478691614134,0.04420903566713055,0.9960709480967291,Spherical,16.0,Hexagon,0.8,0.0,0.0
0,16,4,3,-2.5318e-05,-1.410516561,-15.873620616,1.3314234573732903e-06,0.08851410444082171,0.9960749235440408,Spherical,16.0,Hexagon,0.8,0.0,0.0
0,17,5,3,1.22275963,-0.704566847,-15.873820074,-0.07673450648076284,0.044198699131759,0.9960714284177686,Spherical,16.0,Hexagon,0.8,0.0,0.0
0,18,0,4,2.445999777,0.0014240470000000001,-15.61643763,-0.15476961265707057,-8.407907343875869e-05,0.9879505857727348,Spherical,16.0,Hexagon,0.8,0.0,0.0
0,19,1,4,1.224477118,2.120497535,-15.61675569,-0.07747215402489147,-0.1341172376051334,0.987932503730853,Spherical,16.0,Hexagon,0.8,0.0,0.0
0,20,2,4,-1.222988786,2.119717107,-15.617218024,0.07737919446648936,-0.1340647975141268,0.9879469066357834,Spherical,16.0,Hexagon,0.8,0.0,0.0
0,21,3,4,-2.4460024650000003,0.001427246,-15.616436647,0.1547699935517666,-8.253937088331243e-05,0.9879505262325834,Spherical,16.0,Hexagon,0.8,0.0,0.0
0,22,4,4,-1.223000375,-2.1166585770000004,-15.615779860000002,0.07739053474913579,0.13390644048678324,0.9879674945702426,Spherical,16.0,Hexagon,0.8,0.0,0.0
0,23,5,4,1.222948693,-2.1166614060000004,-15.615786012000001,-0.0773883712025362,0.13390779497094427,0.987967480461092,Spherical,16.0,Hexagon,0.8,0.0,0.0
0,24,0,5,2.036626366,0.705784804,-15.704108025,-0.128505521198163,-0.04453485969678561,0.9907083209973438,Spherical,16.0,Hexagon,0.8,0.0,0.0
0,25,1,5,0.408228749,2.1173561850000002,-15.704622899,-0.025747657532599263,-0.13355724737775007,0.9907065760377604,Spherical,16.0,Hexagon,0.8,0.0,0.0
0,26,2,5,-1.628395036,1.412869545,-15.704338529000001,0.10275544150882615,-0.08912088722969085,0.9907062060468376,Spherical,16.0,Hexagon,0.8,0.0,0.0
0,27,3,5,-2.036571398,-0.703099703,-15.703576351,0.12851116090798917,0.04437949423475311,0.990714561321044,Spherical,16.0,Hexagon,0.8,0.0,0.0
0,28,4,5,-0.40826372400000005,-2.1143905679999997,-15.703194242,0.025754484653463756,0.13340469945815658,0.9907269516283048,Spherical,16.0,Hexagon,0.8,0.0,0.0
0,29,5,5,1.628293528,-1.4099952,-15.703405640000001,-0.10276214065142654,0.08896368058698521,0.9907196404559432,Spherical,16.0,Hexagon,0.8,0.0,0.0
0,30,0,6,1.6283933529999999,1.412867315,-15.704338282,-0.10275369689003926,-0.08912191963289534,0.9907062941237316,Spherical,16.0,Hexagon,0.8,0.0,0.0
0,31,1,6,-0.40823023799999997,2.117356821,-15.704623333,0.02575017708707419,-0.13355699317073633,0.9907065448230249,Spherical,16.0,Hexagon,0.8,0.0,0.0
0,32,2,6,-2.03662856,0.705787448,-15.704107687,0.1285065725186935,-0.04453356757078554,0.9907082427127152,Spherical,16.0,Hexagon,0.8,0.0,0.0
0,33,3,6,-1.628344593,-1.409992622,-15.703398857,0.10276463089719606,0.0889612300578969,0.9907196021999106,Spherical,16.0,Hexagon,0.8,0.0,0.0
0,34,4,6,0.408213051,-2.11439164,-15.70319661,-0.025751990829494677,0.13340517051824027,0.9907269530235447,Spherical,16.0,Hexagon,0.8,0.0,0.0
0,35,5,6,2.036545748,-0.702905219,-15.703588985000001,-0.12851135145103254,0.04437034202909072,0.9907149465393417,Spherical,16.0,Hexagon,0.8,0.0,0.0
0,36,0,8,2.8493571170000003,0.7055911300000001,-15.442037821999998,-0.18128645375430932,-0.044894030350086,0.9824050833154887,Spherical,16.0,Hexagon,0.8,0.0,0.0
0,37,1,8,0.814895614,2.821171336,-15.442859956,-0.051835771073938726,-0.17944564652354766,0.9824012992565291,Spherical,16.0,Hexagon,0.8,0.0,0.0
0,38,2,8,-2.034450867,2.117026963,-15.442550845000001,0.12945091929897307,-0.1346512747028533,0.9824008823863849,Spherical,16.0,Hexagon,0.8,0.0,0.0
0,39,3,8,-2.849246689,-0.702556918,-15.441381557000001,0.18129244783630738,0.044718280526290184,0.9824119928748284,Spherical,16.0,Hexagon,0.8,0.0,0.0
0,40,4,8,-0.814913883,-2.817864658,-15.440720932,0.05184785112026621,0.17928661225604514,0.982429697739213,Spherical,16.0,Hexagon,0.8,0.0,0.0
0,41,5,8,2.034301013,-2.113829277,-15.440944801,-0.129462655990111,0.13448492967891432,0.9824221212865902,Spherical,16.0,Hexagon,0.8,0.0,0.0
0,42,0,9,2.437920618,1.408958999,-15.488515624,-0.1548853945411022,-0.0894905163212216,0.9838709072060259,Spherical,16.0,Hexagon,0.8,0.0,0.0
0,43,1,9,-5.78e-07,2.816535747,-15.489087735,1.5821006518423563e-06,-0.17888243264908654,0.9838704565576925,Spherical,16.0,Hexagon,0.8,0.0,0.0
0,44,2,9,-2.437922323,1.408962395,-15.488515931,0.15488708833020526,-0.08948900858140778,0.9838707776998502,Spherical,16.0,Hexagon,0.8,0.0,0.0
0,45,3,9,-2.437783688,-1.4060373130000001,-15.487350029,0.15489634357274956,0.08932658676958319,0.9838840803894985,Spherical,16.0,Hexagon,0.8,0.0,0.0
0,46,4,9,-2.5213e-05,-2.813289299,-15.48694741,8.699526695072681e-07,0.17872783735904677,0.9838985517583616,Spherical,16.0,Hexagon,0.8,0.0,0.0
0,47,5,9,2.43775962,-1.4058449210000001,-15.487373057000001,-0.1548964037804049,0.08931818040743962,0.9838848340860844,Spherical,16.0,Hexagon,0.8,0.0,0.0
0,48,0,10,2.03444964,2.117023871,-15.442549754,-0.12944856355244105,-0.13465253495665805,0.9824010200645945,Spherical,16.0,Hexagon,0.8,0.0,0.0
0,49,1,10,-0.814896686,2.821172743,-15.442861138,0.05183890511719846,-0.1794451334111833,0.9824012276108437,Spherical,16.0,Hexagon,0.8,0.0,0.0
0,50,2,10,-2.8493592910000003,0.7055949180000001,-15.44203737,0.1812874934381966,-0.044892266254558416,0.9824049720728341,Spherical,16.0,Hexagon,0.8,0.0,0.0
0,51,3,10,-2.034351896,-2.1138256500000003,-15.440935647,0.12946498747139115,0.13448268334897437,0.9824221215436326,Spherical,16.0,Hexagon,0.8,0.0,0.0
0,52,4,10,0.8148631980000001,-2.817867093,-15.440725585000001,-0.05184618390957078,0.179287243053924,0.9824296706086081,Spherical,16.0,Hexagon,0.8,0.0,0.0
0,53,5,10,2.8526900179999997,-0.7049328810000001,-15.439824136,-0.18152280028230702,0.044876252105901605,0.9823622524174049,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,0,0,1,0.8180305170000001,0.001272102,-15.957832941000001,-0.05119478462844344,-7.96119293263642e-05,0.9986886840696594,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,1,1,1,0.408989738,0.709632744,-15.957999223000002,-0.025595445166372147,-0.04441032206842119,0.9986854341986342,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,2,2,1,-0.408992443,0.7096332639999999,-15.957999169,0.02559561438954813,-0.04441035450400698,0.9986854284192045,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,3,3,1,-0.818033713,0.001273182,-15.957832506,0.051194985511043296,-7.967952042738487e-05,0.9986886737666039,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,4,4,1,-0.409049132,-0.7069384559999999,-15.957619325,0.025599958906707704,0.04424308477287021,0.998692741314242,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,5,5,1,0.408997979,-0.7069389,-15.957620971,-0.025596756976718867,0.04424311157924179,0.9986928221981279,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,6,0,2,1.633928316,0.001367486,-15.831088331000002,-0.10266474564694814,-8.592335467453162e-05,0.9947160110395453,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,7,1,2,0.81697609,1.416425425,-15.831468839,-0.051331497758432675,-0.08899555252365246,0.9947084341498699,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,8,2,2,-0.816978297,1.416426709,-15.831469206,0.05133163451532334,-0.08899562988526484,0.9947084201711125,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,9,3,2,-1.63393155,0.00136965,-15.831087505,0.10266495200634174,-8.605932806525562e-05,0.9947159897293939,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,10,4,2,-0.8170246590000001,-1.413522938,-15.830703341000001,0.051337829887464805,0.08881886162655422,0.9947238999047971,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,11,5,2,0.8169728589999999,-1.4135241470000002,-15.830707168000002,-0.05133457098096228,0.08881893059013933,0.9947240619342756,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,12,0,3,1.222857518,0.707237457,-15.874354417000001,-0.07673031055768324,-0.04437683778732466,0.9960638311422211,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,13,1,3,-1.206e-06,1.413313993,-15.87454845,7.567135917701712e-08,-0.08867942603085703,0.9960602187613118,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,14,2,3,-1.222860246,0.707239056,-15.874354229000001,0.07673048128296094,-0.044376937860474086,0.9960638135321517,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,15,3,3,-1.222787569,-0.704717738,-15.873952574999999,0.07672841175805516,0.04422016885467969,0.9960709450112226,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,16,4,3,-2.5752e-05,-1.410476402,-15.873756319,1.615933678323435e-06,0.08850715714560443,0.996075540875988,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,17,5,3,1.2227576160000002,-0.704523297,-15.873962913,-0.07672653512268936,0.044207969580383547,0.9960716310756202,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,18,0,4,2.446012145,0.001456234,-15.616594069000001,-0.1547424193877617,-9.212594166507165e-05,0.9879548446942467,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,19,1,4,1.224481914,2.120524614,-15.616880671,-0.07746117298605017,-0.1341451613683625,0.9879295735836038,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,20,2,4,-1.2229937540000002,2.119739841,-15.617334265,0.07736591720289836,-0.13409358510130862,0.987944039553877,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,21,3,4,-2.446015332,0.001459411,-15.61659299,0.15474262661234647,-9.232693190646619e-05,0.9879548122180739,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,22,4,4,-1.223003717,-2.116616804,-15.615931291999999,0.07737537655720308,0.13391130375186805,0.987968022675889,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,23,5,4,1.2229509109999999,-2.116618947,-15.615937425,-0.07737202463250231,0.133911420182241,0.9879682694039534,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,24,0,5,2.036636816,0.705824655,-15.704257723000001,-0.12848234454242294,-0.044527333394779,0.9907116652798797,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,25,1,5,0.408227125,2.1173850880000002,-15.704738092,-0.025752258329465677,-0.13357134896199035,0.9907045553177833,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,26,2,5,-1.6284074940000002,1.412902104,-15.704476315,0.10272717805334693,-0.08913214078421812,0.9907081247110161,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,27,3,5,-2.036583619,-0.7030725840000001,-15.703737927,0.1284842094184497,0.04435551984055132,0.9907191306267334,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,28,4,5,-0.40826206000000004,-2.114352586,-15.703342911,0.02575736432275169,0.13339507928879968,0.9907281721060929,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,29,5,5,1.628302772,-1.409960674,-15.703565928,-0.10272818381545307,0.0889531736862646,0.9907241054608088,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,30,0,6,1.6284053610000002,1.412899879,-15.704476092000002,-0.10272704763109887,-0.08913200401067171,0.9907081505398245,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,31,1,6,-0.408229055,2.117385722,-15.704738535,0.02575237914868555,-0.13357138412613248,0.9907045474362232,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,32,2,6,-2.036639482,0.705827282,-15.704257329,0.12848251216785908,-0.044527498926141544,0.9907116361012515,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,33,3,6,-1.628354566,-1.409958955,-15.703559094000001,0.10273146184078776,0.08895307423027765,0.9907237744866314,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,34,4,6,0.40821008999999997,-2.114353426,-15.703345226,-0.02575408378754416,0.1333951233045984,0.9907282514629403,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,35,5,6,2.036552065,-0.7028791,-15.703750287000002,-0.12848222189558292,0.044343314391214396,0.990719934757334,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,36,0,8,2.8493701430000002,0.705628572,-15.442213336000002,-0.1812721767479716,-0.04489091300970765,0.9824078602424795,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,37,1,8,0.8148944840000001,2.821189026,-15.442961741,-0.05183913843852232,-0.17946864453173375,0.9823969204735395,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,38,2,8,-2.034465358,2.1170485610000003,-15.442687818000001,0.12942437570034865,-0.13467798173967638,0.9824007187543699,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,39,3,8,-2.849262167,-0.7025345780000001,-15.44157144,0.1812744038951667,0.044696321144971726,0.9824163218150224,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,40,4,8,-0.8149122710000001,-2.817820883,-15.440873619,0.05184902589812528,0.1792846581628644,0.9824299923459383,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,41,5,8,2.034311625,-2.113788877,-15.441121102,-0.1294310451194012,0.134487705890166,0.982425906378542,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,42,0,9,2.437937266,1.408990237,-15.488680216999999,-0.15486288094606163,-0.0895020107242157,0.983873405566696,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,43,1,9,-7.81e-07,2.816555573,-15.489192482,4.9608753559058906e-08,-0.1789062673440443,0.9838661227550316,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,44,2,9,-2.437939391,1.408993618,-15.488680438,0.15486300757743535,-0.08950222066465441,0.9838733665366528,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,45,3,9,-2.4378033770000003,-1.4060071459999999,-15.48754154,0.15486822514482185,0.08932050603283427,0.9838890588082232,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,46,4,9,-2.608e-05,-2.8132463899999998,-15.487102328999999,1.6568678881200264e-06,0.17872613357526654,0.9838988612527666,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,47,5,9,2.437772074,-1.405814073,-15.487564757000001,-0.15486622914665088,0.08930823627420452,0.9838904867938749,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,48,0,10,2.034463738,2.1170454800000003,-15.442686766000001,-0.12942428629436992,-0.13467779994489745,0.982400755455326,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,49,1,10,-0.814895952,2.821190431,-15.442962941,0.05183922685456999,-0.17946871670360412,0.9823969026233145,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,50,2,10,-2.8493727640000004,0.705632337,-15.442212749,0.18127234271371376,-0.04489115234014148,0.9824078186825755,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,51,3,10,-2.03436365,-2.113786329,-15.44111178,0.12943437794575643,0.134487567453907,0.9824254862360432,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,52,4,10,0.814859881,-2.8178228770000002,-15.440878256,-0.05184568532303124,0.1792847599734517,0.9824301500639356,Spherical,16.0,Hexagon,0.8,0.0,0.0
10,53,5,10,2.852698386,-0.704909499,-15.440023339,-0.1815021579513892,0.04484967491026481,0.9823672802569478,Spherical,16.0,Hexagon,0.8,0.0,0.0
20,0,0,1,0.818026213,0.0012890210000000002,-15.957977393,-0.05120261973412472,-8.620764533230282e-05,0.9986882818480473,Spherical,16.0,Hexagon,0.8,0.0,0.0
20,1,1,1,0.40898720400000005,0.709640818,-15.958137068000001,-0.02560123252764033,-0.044436062933034044,0.9986841408593996,Spherical,16.0,Hexagon,0.8,0.0,0.0
20,2,2,1,-0.408990424,0.7096412990000001,-15.958137012,0.02559910258084918,-0.044436418020729763,0.9986841796586858,Spherical,16.0,Hexagon,0.8,0.0,0.0
20,3,3,1,-0.818029949,0.001290029,-15.957976987,0.05120119143382026,-8.690940985968257e-05,0.9986883550149726,Spherical,16.0,Hexagon,0.8,0.0,0.0
20,4,4,1,-0.409043606,-0.70691828,-15.957757682,0.02560696996393674,0.044260492853424774,0.9986917902244107,Spherical,16.0,Hexagon,0.8,0.0,0.0
20,5,5,1,0.40899360300000004,-0.7069184810000001,-15.957759265000002,-0.025603768501047237,0.04425923262942719,0.9986919281568261,Spherical,16.0,Hexagon,0.8,0.0,0.0
