elevation_deg,id,center_x,center_y,center_z,normal_x,normal_y,normal_z,radius_of_curvature
32,0,0.8180190964,0.0012794346,-15.958148457,-0.05112715747131479,-0.00029268297184178267,0.9986921087630469,16.0488889
32,1,0.40898431100000004,0.7096239142,-15.958306235800002,-0.025796605561791388,-0.0444662883591136,0.9986777680218247,15.992963
32,2,-0.4089880558000001,0.7096243262,-15.958306179400001,0.025646499556167143,-0.044776236027664305,0.9986677854760863,16.0498999
32,3,-0.818023343,0.0012803104,-15.958148085200001,0.05131994910956817,-0.00028013784610483964,0.9986822239061727,15.9893544
32,4,-0.40903487480000006,-0.7069332294000001,-15.957920601000001,0.025748875546341636,0.04434480802670177,0.9986844013046232,16.0558258
32,5,0.40898837200000004,-0.7069331392,-15.957922062600002,-0.02539863240200147,0.04412220207193488,0.9987032295714435,16.012963
32,6,1.6338861128,0.0013664694,-15.8313855712,-0.1027792471578326,-0.0002885129818180984,0.9947041485355976,15.9949049
32,7,0.8169645110000001,1.4164149814,-15.831747416200002,-0.051333480289998595,-0.0892113187269515,0.9946890038661905,16.001011
32,8,-0.8169677580000001,1.4164160426000003,-15.8317477124,0.05164770175940172,-0.08889804724884305,0.9947007852104645,16.0095495
32,9,-1.6338903064,0.0013682276,-15.831384839200002,0.10270933902717824,0.00011116028543557656,0.9947114050416789,15.9856006
32,10,-0.8170040856,-1.4135327552,-15.830974244000002,0.05131529030534774,0.08877647819860934,0.9947288464197315,16.0013013
32,11,0.8169561808000001,-1.4135328494000001,-15.8309777034,-0.05153215454408751,0.08881929238523882,0.9947138132891439,16.0464264
32,12,1.2228456314,0.7072383978000001,-15.874656098400001,-0.07672643991478069,-0.04454528771781823,0.9960566102185862,16.0119019
32,13,-1.7177999999999001e-06,1.4133103988000002,-15.8748401464,-1.991396742482695e-05,-0.08849728095459149,0.996076418186415,15.9781582
32,14,-1.2228493798000002,0.7072396780000001,-15.874655913000002,0.07667316171357277,-0.04435526324625055,0.9960691928250769,16.0808358
32,15,-1.2227870754,-0.7046941138,-15.8742536522,0.07660354131416514,0.04444074170387328,0.9960707394231287,16.0418869
32,16,-2.3847400000000005e-05,-1.4104880821999999,-15.874043749200002,5.417130400239419e-05,0.08854515560112623,0.996072162287975,16.0027928
32,17,1.2227521636,-0.7045231462000001,-15.8742612044,-0.07677480663127684,0.04441117541011572,0.9960588720379041,16.083974
32,18,2.4460370848000004,0.001451066,-15.616922722200002,-0.15503724806598526,-5.1679628559641535e-05,0.9879086238318512,16.0091642
32,19,1.2244862102000003,2.1205143816,-15.6171790372,-0.07735401743765628,-0.1340447709670539,0.987951595657725,16.0429379
32,20,-1.2229973550000002,2.119716862,-15.617616164600001,0.07755685094549998,-0.1345480949749002,0.9878672709478955,16.0117017
32,21,-2.4460412028,0.0014536598000000002,-15.616921621000001,0.15480680191816662,-6.9276186670526e-05,0.9879447602374738,16.0302703
32,22,-1.2230006686000001,-2.1166249510000004,-15.616241079800002,0.07736339895757732,0.13443112450913958,0.9878983638335165,15.9985185
32,23,1.222951052,-2.1166253564,-15.616246698000001,-0.07724044025448212,0.13401892286198788,0.9879639885664893,16.0747147
32,24,2.0366514866,0.7058426286000001,-15.704578009000002,-0.12871350137916063,-0.044599631050425304,0.99067840769489,15.9859359
32,25,0.40822260060000004,2.1173770786,-15.705023984000002,-0.025787601049441503,-0.1338600371673313,0.9906646708557216,16.0461261
32,26,-1.6284237086000002,1.4129053036,-15.704789785400001,0.10247545685057453,-0.08950392087283537,0.9907006757298873,16.0067568
32,27,-2.0366073454,-0.7030856272000001,-15.704074784400001,0.12866440891816203,0.04418434198484633,0.9907033934539167,16.0502703
32,28,-0.4082531766,-2.114369325,-15.703654836400002,0.02546496323728017,0.1333876900313268,0.9907367257730131,15.9970871
32,29,1.6283221146000002,-1.4099781504000002,-15.703894291000001,-0.10286992420245569,0.08866448294729994,0.9907352765286341,16.0104855
32,30,1.628420542,1.4129034664000002,-15.704789636600001,-0.1028847658872702,-0.08899776616477069,0.9907038521001128,15.9986987
32,31,-0.40822557940000004,2.1173776002,-15.705024372,0.02566206647756274,-0.1334243194410385,0.9907267076877443,16.0332132
32,32,-2.0366551268000004,0.7058447728,-15.704577569000001,0.12875173155226607,-0.044245514150218095,0.9906893186563969,15.9322523
32,33,-1.6283699582000002,-1.4099785652000003,-15.703888020600003,0.10258697223622482,0.08899263433676242,0.9907351937633019,16.0516466
32,34,0.40820419760000004,-2.1143695816,-15.7036569212,-0.025518228393711304,0.13322214732623316,0.9907576290301447,16.0077928
32,35,2.0365663636000004,-0.7029149854000001,-15.704085215200001,-0.12839402090394625,0.04451781904907791,0.9907235432668543,16.018959
32,36,2.8493911756,0.7056335798000001,-15.4425838308,-0.18116906920944492,-0.04513913910920155,0.9824155060269883,16.0249149
32,37,0.8148887182000001,2.8211546506000005,-15.443215266800001,-0.05189131472840014,-0.17983508423804934,0.9823271521915964,16.0011712
32,38,-2.0344842508000003,2.1170237224,-15.442996667600001,0.1298951428084351,-0.13486793028908808,0.9823125232095506,15.9913013
32,39,-2.8492998834,-0.7025619362000001,-15.4419759052,0.18115946667969365,0.044555912871790816,0.9824439008210547,16.0743393
32,40,-0.8149027092000001,-2.8178343810000004,-15.441196402000003,0.05199442583556411,0.1795207625878722,0.9823791912911728,16.0054505
32,41,2.0343377064,-2.1137986062000005,-15.441483118000003,-0.12905667601150017,0.1347667476513906,0.9824369181297743,16.0098999
32,42,2.4379615026,1.4089865564000001,-15.489034217600002,-0.15507592462257946,-0.08940537768957468,0.9838486347211327,16.0415365
32,43,-1.3144000000000003e-06,2.8165260222,-15.489454455,-0.00037432180619847175,-0.17938442933185353,0.9837789824937665,15.9656306
32,44,-2.4379646148000003,1.4089893292,-15.489034286200003,0.15499724801500722,-0.0894839841155964,0.9838538863543581,16.0034635
32,45,-2.4378480422,-1.4060152426,-15.487943212600001,0.15441916626969962,0.08923971700844033,0.9839669679398919,16.0167568
32,46,-2.5020600000000002e-05,-2.8132610888,-15.4874332942,0.00028604016643930195,0.17855790070736818,0.9839293644749102,16.0977778
32,47,2.4378044754,-1.4058413238,-15.487964296200001,-0.15485724723929772,0.08951238610665958,0.9838733484097224,15.9684084
32,48,2.0344816,2.1170211742,-15.442995797000002,-0.12936567281128303,-0.13471664569033795,0.9824031494615781,16.0485736
32,49,-0.8148912636,2.8211558268,-15.4432163462,0.05174032610723996,-0.17941649453951813,0.9824116551331561,16.0375976
32,50,-2.8493947414000003,0.7056366494,-15.442583122200002,0.1815566654747538,-0.0447621614803328,0.9823611994176568,16.0492993
32,51,-2.0343865874000002,-2.1137987844,-15.4414744002,0.12900942714929628,0.13487160132518153,0.9824287347500539,16.0475926
32,52,0.8148524644,-2.8178351804,-15.441200653400003,-0.051864019438441204,0.17912209514809682,0.9824588533457496,15.9301001
32,53,2.8527227264000006,-0.7049512600000001,-15.440446102600001,-0.181611584053527,0.04474769904578726,0.9823517068584329,16.061041
36,0,0.8180168952,0.0012671658,-15.958204124999998,-0.051131603448419195,-0.0002973067697197642,0.9986918797794835,16.0488889
36,1,0.40898359500000003,0.7096097066,-15.9583614494,-0.025798902385998135,-0.04447561335343978,0.9986772934499477,15.992963
36,2,-0.4089874914,0.7096100886,-15.9583613922,0.02564694638189609,-0.04478568533641662,0.9986673502874877,16.0498999
36,3,-0.8180212689999999,0.0012679812,-15.9582037636,0.051322786877496133,-0.0002850012869922828,0.9986820766997841,15.9893544
36,4,-0.40903171039999997,-0.7069491362000001,-15.957973665,0.025752075031966998,0.044350764977546205,0.998684054282161,16.0558258
36,5,0.408986868,-0.7069489475999999,-15.9579750758,-0.025402551449003705,0.0441272518103901,0.9987029067883717,16.012963
36,6,1.6338788523999999,0.0013518841999999999,-15.8314376896,-0.10279304882067694,-0.0002993881447014554,0.9947027191482329,15.9949049
36,7,0.8169628250000001,1.4163996721999998,-15.831798824600002,-0.05133792290815686,-0.08922177760039222,0.994687836496105,16.001011
36,8,-0.816966238,1.4164006598,-15.8317990952,0.05165010511316478,-0.08890876644561753,0.9946997023679648,16.0095495
36,9,-1.6338831612,0.0013535107999999999,-15.8314369736,0.10272158878607643,9.979637107268219e-05,0.9947101413165288,15.9856006
36,10,-0.8169998467999999,-1.4135518536,-15.831021854000001,0.05131787618230801,0.08877271098509283,0.9947290492232016,16.0013013
36,11,0.8169534884,-1.4135517282,-15.831025198199999,-0.051536708985472066,0.0888138335624859,0.9947140647416632,16.0464264
36,12,1.2228426982,0.7072262374,-15.874709853199999,-0.07673247788560279,-0.04454989483563256,0.9960559390454282,16.0119019
36,13,-1.7993999999999001e-06,1.4132963084,-15.874893421200001,-2.093646320233045e-05,-0.08850553584826976,0.9960756847177202,15.9781582
36,14,-1.2228465894,0.707227418,-15.874709661,0.07667738466738792,-0.04436024150349769,0.996068646055241,16.0808358
36,15,-1.2227872222,-0.7047031854,-15.8743065946,0.07660026199800052,0.044442815699901404,0.9960708990802323,16.0418869
36,16,-2.30782e-05,-1.4105073166,-15.874094425600001,5.31764790176597e-05,0.08854084476825537,0.9960725455407281,16.0027928
36,17,1.2227519808,-0.7045394306,-15.8743135152,-0.07677225875908066,0.04441433237797045,0.9960589276566162,16.083974
36,18,2.4460411064,0.001435726,-15.6169799566,-0.15502732876989453,-5.96769328815551e-05,0.9879101800129071,16.0091642
36,19,1.2244866546000002,2.1204990328,-15.6172318556,-0.07735481057986611,-0.13405928811501527,0.9879495637684387,16.0429379
36,20,-1.222997609,2.11969868,-15.617666547799999,0.07755540368456194,-0.13456299190475557,0.9878653554857388,16.0117017
36,21,-2.4460453364,0.0014381234,-15.616978859,0.1547953853182774,-7.797889422121077e-05,0.987946548454651,16.0302703
36,22,-1.2229993098,-2.1166442969999997,-15.6162957634,0.07735918132794814,0.13442973257385832,0.9878988835221906,15.9985185
36,23,1.222951132,-2.1166443552,-15.616301204,-0.07723920999166568,0.13401516786843332,0.9879645941130981,16.0747147
36,24,2.0366532018,0.7058321218,-15.704633485000002,-0.1287090730484432,-0.044597352108048625,0.990679085627612,15.9859359
36,25,0.4082218858,2.1173616738,-15.705075244000001,-0.025790135708827547,-0.13387000397683255,0.9906632580929621,16.0461261
36,26,-1.6284254318000002,1.4128924528,-15.7048450802,0.10247090087581544,-0.08950823726968768,0.9907007570071661,16.0067568
36,27,-2.0366113882,-0.7031014336000001,-15.7041339772,0.12865265244936946,0.04417359594273501,0.9907053994196408,16.0502703
36,28,-0.4082510498,-2.114389865,-15.7037103532,0.02546544840543842,0.13338184775458692,0.9907374998591111,15.9970871
36,29,1.6283259538000001,-1.4099978932,-15.703951555,-0.10285801191836215,0.08866022254755285,0.9907368946001862,16.0104855
36,30,1.6284220999999999,1.4128907492000002,-15.704844967800001,-0.1028822231956336,-0.08900160919921876,0.99070377091756,15.9986987
36,31,-0.4082250482,2.1173621586,-15.705075610000002,0.025662374432229892,-0.13343441070172324,0.9907253406364369,16.0332132
36,32,-2.0366569784,0.7058341024000001,-15.704633027,0.1287455356861192,-0.04424382710792811,0.9906901992064613,15.9322523
36,33,-1.6283722485999998,-1.4099987256,-15.7039454898,0.10257310505458535,0.08899179096378373,0.9907367053160588,16.0516466
36,34,0.4082034888,-2.1143900048,-15.7037123716,-0.02552178380464513,0.13321550497567597,0.990758430590174,16.0077928
36,35,2.0365693428,-0.7029378642,-15.7041438816,-0.12838278182935542,0.0445070594093532,0.9907254831649828,16.018959
36,36,2.8493936288,0.7056194574,-15.442646538399998,-0.18116706120438844,-0.04514323836294345,0.9824156879675079,16.0249149
36,37,0.8148875926000001,2.8211337298,-15.443259432400001,-0.051894306819760525,-0.17984999467557086,0.9823242643520996,16.0011712
36,38,-2.0344860164,2.1170050672,-15.4430495988,0.12989125093164935,-0.1348804634090239,0.9823113170079932,15.9913013
36,39,-2.8493069102,-0.7025814486,-15.442047131599999,0.18114825562267933,0.04454305759821025,0.9824465509658341,16.0743393
36,40,-0.8149004996,-2.8178559630000004,-15.44125537,0.05199405375123746,0.17951335495724743,0.9823805646319083,16.0054505
36,41,2.0343431292,-2.1138183086,-15.441547161999999,-0.129044319326046,0.13476358194226926,0.9824389755255879,16.0098999
36,42,2.4379640998,1.4089717152,-15.4890941068,-0.15507408423563943,-0.08941147067529134,0.9838483710969691,16.0415365
36,43,-1.4132e-06,2.8165060146,-15.489500027,-0.00037551128049798083,-0.1793995117424964,0.9837762317609794,15.9656306
36,44,-2.4379673684000003,1.4089742796,-15.4890941166,0.154993455497261,-0.08949077836105632,0.983853865846626,16.0034635
36,45,-2.4378562346,-1.4060309978,-15.4880142018,0.15440417541961884,0.08923438334450727,0.9839698041312616,16.0167568
36,46,-2.43798e-05,-2.8132826784,-15.4874938066,0.00028406077928483126,0.1785504358991886,0.9839307196900009,16.0977778
36,47,2.4378111302,-1.4058635114,-15.4880345306,-0.1548433316851806,0.0895063567160458,0.9838760870862007,15.9684084
36,48,2.034483186,2.1170027026,-15.443048811,-0.1293639533164293,-0.13472859398280093,0.9824017373487093,16.0485736
36,49,-0.8148903388,2.8211348264,-15.4432604546,0.051740932756218494,-0.17943164892865035,0.9824088554366058,16.0375976
36,50,-2.8493973262,0.7056222902,-15.442645798600001,0.18155295365630242,-0.044767078135247974,0.9823616613721778,16.0492993
36,51,-2.0343905841999996,-2.1138190292,-15.4415387086,0.1289940424879607,0.13487242318923195,0.9824306420636923,16.0475926
36,52,0.8148515392,-2.8178565131999997,-15.4412594842,-0.05186758821635881,0.1791131913856632,0.9824602882377796,15.9301001
36,53,2.8527278732,-0.7049756660000001,-15.4405201698,-0.18160071490845686,0.044733567067891236,0.9823543598529607,16.061041
40,0,0.8180146939999999,0.001254897,-15.958259793,-0.0511360494234134,-0.0003019305675936069,0.9986916507547756,16.0488889
40,1,0.408982879,0.709595499,-15.958416663,-0.02580119920783698,-0.04448493834365426,0.9986768187857366,15.992963
40,2,-0.408986927,0.7095958509999999,-15.958416605,0.0256473932053291,-0.044795134641180775,0.9986669150093286,16.0498999
40,3,-0.818019195,0.001255652,-15.958259442,0.051325624643799216,-0.000289864727876485,0.9986819294617096,15.9893544
40,4,-0.409028546,-0.7069650430000001,-15.958026729,0.025755274516417896,0.04435672192636046,0.9986837072139164,16.0558258
40,5,0.408985364,-0.706964756,-15.958028089,-0.025406470494956496,0.04413230154703134,0.9987025839643907,16.012963
40,6,1.633871592,0.001337299,-15.831489808,-0.102806850451585,-0.0003102633075432315,0.9947012894517154,15.9949049
40,7,0.816961139,1.416384363,-15.831850233,-0.051342365519613305,-0.08923223646221312,0.9946866689962232,16.001011
40,8,-0.8169647179999999,1.416385277,-15.831850478,0.05165250846067057,-0.08891948563154062,0.9946986194042609,16.0095495
40,9,-1.633876016,0.001338794,-15.831489108,0.10273383851612193,8.843245674829675e-05,0.9947088773120726,15.9856006
40,10,-0.8169956079999999,-1.4135709520000002,-15.831069464,0.0513204620581939,0.08876894376971854,0.9947292520058622,16.0013013
40,11,0.816950796,-1.413570607,-15.831072693,-0.0515412634242575,0.08880837473523948,0.9947143161438449,16.0464264
40,12,1.222839765,0.7072140769999999,-15.874763608,-0.0767385158519628,-0.04455450195086512,0.9960552678143659,16.0119019
40,13,-1.8809999999999e-06,1.413282218,-15.874946696000002,-2.1958958979487205e-05,-0.08851379073576143,0.9960749511795737,15.9781582
40,14,-1.222843799,0.707215158,-15.874763409,0.07668160761790928,-0.04436521975883875,0.9960680992426588,16.0808358
40,15,-1.222787369,-0.7047122570000001,-15.874359537,0.07659698268067901,0.04444488969526235,0.9960710587223142,16.0418869
40,16,-2.2309e-05,-1.410526551,-15.874145102,5.2181654032967115e-05,0.0885365339336396,0.9960729287738386,16.0027928
40,17,1.222751798,-0.704555715,-15.874365826,-0.0767697108856217,0.04441748934509706,0.9960589832589314,16.083974
40,18,2.446045128,0.001420386,-15.617037191,-0.15501740944832046,-6.767423718237971e-05,0.9879117360311748,16.0091642
40,19,1.224487099,2.1204836840000003,-15.617284674,-0.07735560370538247,-0.13407380523404852,0.987947531666251,16.0429379
40,20,-1.222997863,2.119680498,-15.617716931,0.0775539564060141,-0.13457788880406393,0.987863439798647,16.0117017
40,21,-2.44604947,0.001422587,-15.617036097,0.1547839686860221,-8.668160174409199e-05,0.9879483364650726,16.0302703
40,22,-1.222997951,-2.116663643,-15.616350447,0.07735496369677235,0.13442834063589942,0.9878994031911092,15.9985185
40,23,1.222951212,-2.116663354,-15.61635571,-0.0772379797276131,0.134011412872739,0.9879651996439193,16.0747147
40,24,2.036654917,0.705821615,-15.704688961,-0.1287046447144812,-0.044595073164547756,0.9906797635353051,15.9859359
40,25,0.408221171,2.117346269,-15.705126504,-0.02579267036543702,-0.133879970771936,0.9906618452234474,16.0461261
40,26,-1.628427155,1.412879602,-15.704900375,0.10246634489701116,-0.0895125536630277,0.9907008382454163,16.0067568
40,27,-2.036615431,-0.7031172400000001,-15.70419317,0.1286408959474848,0.04416284988920975,0.9907074051300371,16.0502703
40,28,-0.408248923,-2.114410405,-15.70376587,0.025465933572695814,0.13337600547318365,0.9907382739105662,15.9970871
40,29,1.6283297930000002,-1.410017636,-15.704008819,-0.10284609961757124,0.08865596213334,0.9907385125105738,16.0104855
40,30,1.628423658,1.412878032,-15.704900299000002,-0.10287968050181572,-0.0890054522317732,0.9907036897139638,15.9986987
40,31,-0.408224517,2.117346717,-15.705126848,0.02566268238422339,-0.1334445019485376,0.9907239734822981,16.0332132
40,32,-2.03665883,0.7058234320000001,-15.704688485,0.12873933981457722,-0.044242140063768476,0.9906910797149051,15.9322523
40,33,-1.628374539,-1.410018886,-15.704002959,0.10255923785289986,0.08899094757343429,0.9907382166753308,16.0516466
40,34,0.40820278,-2.114410428,-15.703767822,-0.025525339214099545,0.1332088626174632,0.990759232093331,16.0077928
40,35,2.036572322,-0.702960743,-15.704202548,-0.12837154272319704,0.044496299758744015,0.9907274228195394,16.018959
40,36,2.849396082,0.705605335,-15.442709246,-0.18116505319554946,-0.045147337615748316,0.9824158698875254,16.0249149
40,37,0.814886467,2.821112809,-15.443303598,-0.0518972988986967,-0.17986490507007566,0.9823213762772101,16.0011712
40,38,-2.034487782,2.116986412,-15.44310253,0.12988735903239226,-0.13489299650555603,0.9823101106358126,15.9913013
40,39,-2.849313937,-0.702600961,-15.442118358,0.181137044511669,0.044530202311332076,0.9824492008178793,16.0743393
40,40,-0.81489829,-2.817877545,-15.441314338,0.05199368166396092,0.17950594731642452,0.9823819379167452,16.0054505
40,41,2.034348552,-2.113838011,-15.441611206,-0.12903196261899635,0.13476041621069565,0.9824410327573916,16.0098999
40,42,2.437966697,1.408956874,-15.489153996,-0.15507224384241602,-0.08941756365737462,0.983848107432879,16.0415365
40,43,-1.512e-06,2.816486007,-15.489545599,-0.0003767007547959746,-0.17941459411082297,0.9837734807955489,15.9656306
40,44,-2.4379701220000003,1.40895923,-15.489153947,0.15498966297014097,-0.08949757260109514,0.983853845279325,16.0034635
40,45,-2.437864427,-1.406046753,-15.488085191,0.1543891845291019,0.08922904965724514,0.9839726400656187,16.0167568
40,46,-2.3739e-05,-2.813304268,-15.487554319,0.0002820813921307032,0.17854297108002287,0.9839320748446034,16.0977778
40,47,2.437817785,-1.405885699,-15.488104765,-0.15482941609430628,0.08950032730423006,0.9838788255290039,15.9684084
40,48,2.034484772,2.116984231,-15.443101825,-0.12936223380246234,-0.13474054225536,0.9824003250907283,16.0485736
40,49,-0.814889414,2.821113826,-15.443304563,0.05174153939286469,-0.17944680327507292,0.9824060555063847,16.0375976
40,50,-2.849399911,0.7056079310000001,-15.442708475,0.18154924183093443,-0.04477199478844946,0.9823621232892056,16.0492993
40,51,-2.034394581,-2.113839274,-15.441603017,0.12897865779545084,0.13487324502086478,0.9824325491405634,16.0475926
40,52,0.8148506139999999,-2.817877846,-15.441318315,-0.05187115698939749,0.17910428760636665,0.9824617230373899,15.9301001
40,53,2.85273302,-0.705000072,-15.440594237,-0.18158984570444192,0.04471943507545046,0.982357012528322,16.061041
45,0,0.818013573,0.0012291465000000001,-15.9583309435,-0.0511395725531127,-0.00030731332367371427,0.9986914687117369,16.0488889
45,1,0.40898283950000003,0.709567478,-15.9584881185,-0.025802859929487658,-0.04449549637503103,0.9986763055273709,15.992963
45,2,-0.40898696349999997,0.7095678015,-15.958488059499999,0.025646256083978636,-0.0448058291090869,0.9986664644548362,16.0498999
45,3,-0.8180181335,0.0012298435,-15.9583305985,0.05132663022766125,-0.0002955140222798657,0.9986818761251932,15.9893544
45,4,-0.409024751,-0.7069972630000001,-15.958092148,0.025758279535440395,0.04436601094083872,0.9986832170956772,16.0558258
45,5,0.40898431199999996,-0.7069968710000001,-15.958093434,-0.025410777964745685,0.04414025290814171,0.9987021229758309,16.012963
45,6,1.633864167,0.001308208,-15.831558127000001,-0.10282274464495274,-0.00032547198511336336,0.9946996417269213,15.9949049
45,7,0.816959893,1.416354669,-15.8319191435,-0.05134699481568245,-0.08924577668573622,0.9946852152651903,16.001011
45,8,-0.8169635595,1.4163555190000001,-15.831919373,0.05165412599050337,-0.0889332995572709,0.9946973004376829,16.0095495
45,9,-1.6338686315,0.0013095805,-15.831557432499999,0.10274730280569187,7.268099531705546e-05,0.9947074878996479,15.9856006
45,10,-0.816990432,-1.413607464,-15.8311267595,0.05132262950031951,0.08876518294859442,0.9947294757858921,16.0013013
45,11,0.8169482379999999,-1.41360689,-15.8311298395,-0.051546667045921174,0.08880205979469821,0.9947145999193316,16.0464264
45,12,1.2228366755,0.7071887855,-15.87483428,-0.07674627369440634,-0.04455958732503461,0.9960544426141806,16.0119019
45,13,-1.9239999999999497e-06,1.4132539745,-15.8750171195,-2.3471407101506798e-05,-0.08852423781400862,0.9960740227355303,15.9781582
45,14,-1.2228407775,0.7071897760000001,-15.8748340755,0.07668661580859402,-0.04437070705350385,0.996067469256675,16.0808358
45,15,-1.2227888825000002,-0.7047328110000001,-15.8744261515,0.07659049782276216,0.044449914526993636,0.9960713331593298,16.0418869
45,16,-2.10065e-05,-1.410563174,-15.8742058885,5.0548525073950944e-05,0.0885321594598419,0.9960733176760753,16.0027928
45,17,1.2227534575,-0.7045877150000001,-15.874431592,-0.07676463952051774,0.04442454058881469,0.9960590596509614,16.083974
45,18,2.4460495690000004,0.0013907074999999999,-15.617110258499999,-0.15500791035996087,-7.834416918073995e-05,0.9879132257379842,16.0091642
45,19,1.2244880875000002,2.120454467,-15.6173550715,-0.07735621618762911,-0.1340921453156498,0.9879449946134549,16.0429379
45,20,-1.222998565,2.119647587,-15.617784991,0.07755137690610182,-0.13459663532607288,0.987861088260322,16.0117017
45,21,-2.4460539420000003,0.00139273,-15.617109141,0.15477212236582694,-9.813285099349615e-05,0.9879501913094207,16.0302703
45,22,-1.2229964765,-2.116700967,-15.616415802999999,0.07734814014482953,0.1344265615304704,0.9879001795582542,15.9985185
45,23,1.2229522335,-2.1167003125,-15.6164208485,-0.07723608881223629,0.1340060021049994,0.9879660813939025,16.0747147
45,24,2.036656625,0.7057978295,-15.704760748,-0.12870173696761758,-0.0445931515997621,0.9906802277889263,15.9859359
45,25,0.40822069749999995,2.1173163635,-15.705194839,-0.02579534393465921,-0.13389290036298473,0.990660028195183,16.0461261
45,26,-1.62842877,1.4128534375000001,-15.7049732075,0.1024624842178707,-0.08951751809870132,0.9907007889778585,16.0067568
45,27,-2.0366205335,-0.7031462655,-15.7042676715,0.12862683398505026,0.044151774083244076,0.9907097246036725,16.0502703
45,28,-0.4082461635,-2.1144487985,-15.703831743,0.025465559668709222,0.1333691132347766,0.9907392113496513,15.9970871
45,29,1.6283354565000001,-1.410054412,-15.7040786085,-0.10283127118211524,0.08865244378477619,0.9907403665330576,16.0104855
45,30,1.628425192,1.4128519855000001,-15.704973155500001,-0.10287876612454194,-0.08900990585055779,0.9907033845410878,15.9986987
45,31,-0.40822414900000004,2.1173167810000004,-15.705195175,0.025662133912066266,-0.1334575631218596,0.9907222283408473,16.0332132
45,32,-2.0366605939999998,0.7057994995000001,-15.704760249,0.12873376367988462,-0.04424086847961611,0.990691861097577,15.9322523
45,33,-1.6283775815,-1.410056094,-15.704073018999999,0.10254118286531777,0.08899255580985257,0.990739941067792,16.0516466
45,34,0.4082024915,-2.114448696,-15.703833615,-0.025529992924389476,0.13320074214611,0.9907602039610827,16.0077928
45,35,2.0365767740000003,-0.7030010715,-15.7042763105,-0.12835864949106268,0.044485683861209456,0.990729570080671,16.018959
45,36,2.8493977615,0.70557673,-15.4427873425,-0.181165601370109,-0.04515386507151402,0.9824154688059987,16.0249149
45,37,0.8148854944999999,2.8210757325,-15.443363538,-0.05190045593754234,-0.179885179640147,0.9823174969526437,16.0011712
45,38,-2.034488835,2.1169531805000004,-15.443172279,0.12988494364290418,-0.13490826233211806,0.9823083335538837,15.9913013
45,39,-2.8493224880000003,-0.70263527,-15.442206455,0.18112344124753912,0.04451431830049298,0.9824524286177381,16.0743393
45,40,-0.8148956435000001,-2.8179179305,-15.441384661,0.051991734057114956,0.17949615973970276,0.9823838293805702,16.0054505
45,41,2.0343562454999997,-2.1138756905,-15.441688622000001,-0.12901671872513548,0.13475609371241318,0.9824436276432202,16.0098999
45,42,2.437968499,1.408928062,-15.489230078,-0.15507343888442238,-0.0894250159139914,0.9838472417409837,16.0415365
45,43,-1.571e-06,2.8164499960000002,-15.489606763,-0.0003783862800476679,-0.1794348224009282,0.9837697908219029,15.9656306
45,44,-2.4379719945000002,1.4089302345,-15.489229981000001,0.1549880022854105,-0.08950578496569497,0.9838533598078794,16.0034635
45,45,-2.4378746534999998,-1.406076343,-15.4881721275,0.15437017692988078,0.08922271494322728,0.9839761966698163,16.0167568
45,46,-2.2579500000000003e-05,-2.8133445540000004,-15.487626191,0.0002787966872017029,0.17853286006768307,0.9839339104576386,16.0977778
45,47,2.437826814,-1.4059258865,-15.488190570499999,-0.15481244959919171,0.08949348643167927,0.9838821176011894,15.9684084
45,48,2.034485731,2.1169511595,-15.443171626000002,-0.1293629231261947,-0.13475518229176006,0.9823982262635458,16.0485736
45,49,-0.8148885594999999,2.821076682,-15.443364474500001,0.05174133835123219,-0.17946734091661568,0.9824023144567313,16.0375976
45,50,-2.8494016374999998,0.7055791155,-15.4427865255,0.1815472229191143,-0.04477941890323103,0.9823621580115178,16.0492993
