event_id,telescope_id,photon_index,mirror_id,surface_x_m,surface_y_m,surface_z_m,mirror_x_m,mirror_y_m,mirror_z_m,input_x_m,input_y_m,input_z_m,input_dir_x,input_dir_y,input_dir_z,u_m,v_m,dir_x,dir_y,dir_z,time_ns,wavelength_nm,weight,relative_efficiency,signal_weight,source_bunch_index,source_coordinate_frame,raw_input_x_m,raw_input_y_m,raw_input_z_m,raw_input_dir_x,raw_input_dir_y,raw_input_dir_z,emission_altitude_km,multiplicity,eventio_2d
117,0,4570,39,-0.004108548961,-0.02998985297,-8,-2.622485594,-0.5688003851,-15.48789495,-2.622478804,-0.5704676893,-15.92137809,1.566364121e-05,-0.003846266891,-0.999992603,-0.004108548961,-0.02998985297,0.329323596,0.06776832325,0.9417820467,-40.12502884,455.1803435,1,1,1,55,corsika_nwu_relative,0.8190000153,2.556999969,0,-0.01833333261,-0.02403333411,-0.9995430395,5.308844375,4.829999924,1
117,0,4583,53,0.0480368569,-0.0343039828,-8,3.182513457,-0.9017007386,-15.36589801,3.187283402,-0.9047644203,-16.09555475,0.006537048174,-0.004198671944,-0.9999698186,0.0480368569,-0.0343039828,-0.3892820512,0.1077251584,0.9147976688,-40.07555801,297.1568803,1,1,1,58,corsika_nwu_relative,-2.378999939,-2.308000031,0,-0.02190000005,-0.02950000018,-0.9993248421,5.2844525,4.570000172,1
117,0,4604,14,0.01396551484,-0.02127347294,-8,-0.9462121405,0.4267902643,-15.90325794,-0.9460884522,0.4266112662,-15.97163627,0.001808872421,-0.002617748079,-0.9999949377,0.01396551484,-0.02127347294,0.1204140128,-0.05619080206,0.9911322108,-38.62978777,408.5008426,1,1,1,62,corsika_nwu_relative,0.8430000305,0.6059999847,0,-0.01816666685,-0.0262000002,-0.9994916369,5.2601725,4.690000057,1
117,0,4639,9,0.008435922975,-0.02612660266,-8,-1.43230903,-0.132493209,-15.85032641,-1.432188956,-0.1328312323,-15.95706298,0.001124954488,-0.003166875494,-0.9999943527,0.008435922975,-0.02612660266,0.1804958986,0.013325562,0.9834854651,-38.83045602,884.7384919,1,1,1,69,corsika_nwu_relative,0.6020000076,1.306999969,0,-0.01830000058,-0.02533333376,-0.9995115468,5.236004375,4.860000134,1
117,0,4682,18,0.04740953232,-0.01853023585,-8,2.790500597,0.2412475193,-15.55722962,2.793835962,0.2398874281,-16.0837592,0.006334471551,-0.002583063605,-0.9999766009,0.04740953232,-0.01853023585,-0.341016577,-0.03229514396,0.9395023778,-39.52491005,655.0589942,1,1,1,78,corsika_nwu_relative,-1.190999985,-2.54,0,-0.02040000074,-0.03013333306,-0.9993376918,5.19996,4.679999828,1
117,0,4703,9,0.007016797705,-0.02676113434,-8,-1.464604881,-0.2424145337,-15.8460794,-1.464502509,-0.2427625893,-15.95609422,0.0009305210402,-0.003163698944,-0.9999945626,0.007016797705,-0.02676113434,0.1842796084,0.02700457907,0.9825028136,-38.82918025,904.8107794,1,1,1,82,corsika_nwu_relative,0.5229999924,1.39,0,-0.01820000075,-0.02516666614,-0.9995175831,5.188000313,4.710000038,1
117,0,4719,9,0.007465939421,-0.02375987427,-8,-1.339368737,-0.06956419039,-15.85885689,-1.339265694,-0.06985901937,-15.95984882,0.001020296964,-0.002919318185,-0.9999952183,0.007465939421,-0.02375987427,0.1689125451,0.005744523625,0.9856143021,-38.83993247,592.3106621,1,1,1,85,corsika_nwu_relative,0.61,1.195,0,-0.01803333312,-0.0253666658,-0.9995155482,5.176068438,4.78000021,1
117,0,4745,30,0.03957352824,-0.006198085128,-8,1.589537441,1.406654156,-15.70869906,1.591184141,1.406350684,-16.0477037,0.004857395485,-0.0008951731578,-0.9999878021,0.03957352824,-0.006198085128,-0.194014597,-0.1768518323,0.9649257824,-39.28270057,318.618038,1,1,1,90,corsika_nwu_relative,0.4209999847,-2.081999969,0,-0.01820000075,-0.02969999984,-0.9993931509,5.152286563,4.869999886,1
117,0,4767,33,0.005198814516,-0.04027024604,-8,-1.652985989,-1.643947671,-15.67909859,-1.652865687,-1.64530044,-15.95044709,0.0004433423353,-0.004985295744,-0.9999874751,0.005198814516,-0.04027024604,0.2068052267,0.2000071842,0.9577205879,-39.25963124,563.4569264,1,1,1,95,corsika_nwu_relative,-0.5970000076,2.255,0,-0.01953333244,-0.02383333258,-0.9995250978,5.140436563,4.619999886,1
117,0,4808,42,0.05572665088,-0.01378190116,-8,2.465449955,1.000939896,-15.51568199,2.468858335,1.000240361,-16.07401637,0.006104430727,-0.001252872394,-0.9999805829,0.05572665088,-0.01378190116,-0.3028239363,-0.1275175653,0.9444770691,-40.0190531,379.2656797,1,1,1,103,corsika_nwu_relative,-0.37,-2.638999939,0,-0.01913333312,-0.03060000017,-0.9993485656,5.116818438,4.71999979,1
117,0,4820,25,0.02088642487,0.00176424875,-8,0.1575557353,1.818294805,-15.74607644,0.1582964002,1.818283164,-16.00474573,0.00286335439,-4.500473522e-05,-0.9999958996,0.02088642487,0.00176424875,-0.01717512848,-0.2282820158,0.9734435455,-39.21981465,306.7215465,1,1,1,105,corsika_nwu_relative,1.495,-1.046999969,0,-0.01646666601,-0.02840000018,-0.9994609992,5.10505,4.730000019,1
117,0,4855,42,0.05016110124,-0.001383415805,-8,2.229920232,1.36668983,-15.52334955,2.233104271,1.366349728,-16.06694846,0.005857229695,-0.0006256390273,-0.9999826506,0.05016110124,-0.001383415805,-0.2741374293,-0.1720557457,0.9461741331,-39.9904733,491.79378,1,1,1,112,corsika_nwu_relative,0.065,-2.617999878,0,-0.01846666634,-0.0307,-0.9993580401,5.09330875,4.800000191,1
117,0,4887,30,0.04369394256,-0.006572001271,-8,2.008138601,1.450267514,-15.65675555,2.010394897,1.45009294,-16.06027163,0.005591500138,-0.0004326244491,-0.9999842739,0.04369394256,-0.006572001271,-0.2443987063,-0.1812469958,0.9525853237,-39.23455961,539.684416,1,1,1,119,corsika_nwu_relative,0.2489999962,-2.466999969,0,-0.01816666685,-0.03056666628,-0.9993676256,5.069907188,4.869999886,1
117,0,4903,36,0.05965508663,-0.01732932107,-8,2.922755188,0.507650798,-15.43616353,2.927290034,0.5064788338,-16.08776015,0.006959411258,-0.001798557438,-0.9999741656,0.05965508663,-0.01732932107,-0.3585338079,-0.06574102004,0.9311990265,-40.13652214,685.7781594,1,1,1,122,corsika_nwu_relative,-1.026999969,-2.788999939,0,-0.02003333345,-0.03106666729,-0.9993165303,5.069907188,4.590000153,1
117,0,4919,51,-0.001304353213,-0.05238116052,-8,-1.740480675,-2.09639953,-15.48069758,-1.740517156,-2.099084879,-15.9478193,-7.809706396e-05,-0.005748620164,-0.9999834735,-0.001304353213,-0.05238116052,0.2188317028,0.2571884258,0.941258094,-40.14799489,535.997992,1,1,1,125,corsika_nwu_relative,-0.9459999847,2.558000031,0,-0.01993333362,-0.02300000004,-0.9995367238,5.058246563,4.619999886,1
117,0,4941,27,-0.004759227986,-0.02975809648,-8,-1.967005077,-0.7208312222,-15.71241162,-1.967117105,-0.7216629024,-15.94102583,-0.000490023758,-0.003637895343,-0.9999932628,-0.004759227986,-0.02975809648,0.2456470111,0.08651313891,0.9654910785,-39.21724066,459.5710504,1,1,1,129,corsika_nwu_relative,0.36,2.065,0,-0.0178999994,-0.02370000072,-0.9995588527,5.058246563,4.650000095,1
117,0,4952,9,-0.001002478424,-0.02174128256,-8,-1.812276424,-0.08200390558,-15.81172781,-1.8123139,-0.08236144069,-15.94566683,-0.0002797979181,-0.002669377537,-0.9999963981,-0.001002478424,-0.02174128256,0.2258673944,0.007514800109,0.9741290715,-38.79762817,572.6967476,1,1,1,132,corsika_nwu_relative,0.8359999847,1.611000061,0,-0.01716666669,-0.02436666749,-0.9995556868,5.046613125,4.679999828,1
117,0,4964,30,0.04114878316,-0.0009918442014,-8,1.644337613,1.47516272,-15.69677057,1.646140956,1.475089533,-16.0493513,0.005114626901,-0.0002075722834,-0.9999868987,0.04114878316,-0.0009918442014,-0.2004150074,-0.1845344243,0.962175073,-39.29315771,817.2036279,1,1,1,134,corsika_nwu_relative,0.4529999924,-2.163999939,0,-0.01773333363,-0.03026666678,-0.9993845395,5.046613125,4.699999809,1
117,0,5000,51,-0.0005080125205,-0.05552144467,-8,-1.782570543,-2.308677862,-15.44567351,-1.782739117,-2.311767089,-15.94655348,-0.0003365492116,-0.006167481983,-0.9999809243,-0.0005080125205,-0.05552144467,0.2232983734,0.2823280073,0.9329677019,-40.15025742,603.4521858,1,1,1,141,corsika_nwu_relative,-1.109000015,2.701000061,0,-0.02016666718,-0.02256666683,-0.9995419206,5.023425938,4.739999771,1
117,0,5027,53,0.06296766269,-0.02447036976,-8,2.882600653,-0.5552062253,-15.44125543,2.887275438,-0.5573291697,-16.08656051,0.007244072671,-0.003289726571,-0.9999683501,0.06296766269,-0.02447036976,-0.3535488003,0.06654803147,0.9330458752,-40.15006894,414.5141124,1,1,1,147,corsika_nwu_relative,-1.928000031,-2.221999969,0,-0.02146666683,-0.03056666628,-0.9993021871,5.011872188,4.820000172,1
117,0,5042,33,-0.004699955576,-0.03522972306,-8,-1.665481176,-1.256576759,-15.71356007,-1.6655609,-1.257625701,-15.95006649,-0.0003370904812,-0.004435109571,-0.999990108,-0.004699955576,-0.03522972306,0.2080061164,0.152968766,0.9660921344,-39.25618104,264.9047309,1,1,1,150,corsika_nwu_relative,-0.255,2.071999969,0,-0.018666666,-0.02343333326,-0.9995511165,5.000345313,4.849999905,1
117,0,5079,51,-0.005537444977,-0.0526881389,-8,-1.705947535,-2.041961442,-15.49182952,-1.706194959,-2.044587865,-15.94884828,-0.0005413784234,-0.005746766331,-0.9999833407,-0.005537444977,-0.0526881389,0.2142721611,0.2506724067,0.9440607955,-40.15366497,279.4968301,1,1,1,157,corsika_nwu_relative,-0.9159999847,2.501000061,0,-0.01970000006,-0.02260000072,-0.9995504739,4.977370938,4.639999866,1
117,0,5099,6,0.04269421961,-0.01110085067,-8,1.630805888,0.3249402303,-15.82836206,1.631969312,0.3245836466,-16.04892644,0.005274681375,-0.001616662909,-0.999984782,0.04269421961,-0.01110085067,-0.1986408269,-0.0420319802,0.9791706361,-38.76764743,745.2488025,1,1,1,161,corsika_nwu_relative,-0.5359999847,-1.576000061,0,-0.01903333329,-0.02969999984,-0.9993776274,4.977370938,4.670000076,1
117,0,5116,33,-0.003642104795,-0.04024273414,-8,-1.644385538,-1.574496827,-15.68712064,-1.644529316,-1.575799056,-15.95069701,-0.0005454818575,-0.004940550095,-0.9999876466,-0.003642104795,-0.04024273414,0.2048724924,0.1915756319,0.9598573014,-39.26536547,457.2224716,1,1,1,164,corsika_nwu_relative,-0.5409999847,2.213000031,0,-0.01899999939,-0.02300000004,-0.999554901,4.965923125,4.690000057,1
117,0,5133,22,-0.005306360018,-0.04556647591,-8,-1.601405598,-2.23123727,-15.56693095,-1.601616483,-2.233599784,-15.95198354,-0.0005476675892,-0.006135445327,-0.999981028,-0.005306360018,-0.04556647591,0.1986096442,0.2719726246,0.9415864807,-39.57799781,264.1776857,1,1,1,168,corsika_nwu_relative,-1.131999969,2.505,0,-0.02003333345,-0.0223999992,-0.9995483508,4.954501875,4.739999771,1
117,0,5143,45,-0.01542443034,-0.04149360577,-8,-2.143029228,-1.399399336,-15.5326934,-2.143666522,-1.40125934,-15.93573288,-0.001581199031,-0.004614887515,-0.9999881012,-0.01542443034,-0.04149360577,0.2678148869,0.1709280642,0.9481871035,-39.9450398,337.4334582,1,1,1,170,corsika_nwu_relative,-0.14,2.558000031,0,-0.01820000075,-0.02226666734,-0.9995863922,4.954501875,4.730000019,1
117,0,5165,51,-0.02189956028,-0.03947865401,-8,-2.202118205,-1.751853884,-15.46477037,-2.202926538,-1.754310469,-15.93395627,-0.001722814921,-0.005235765238,-0.9999848092,-0.02189956028,-0.03947865401,0.2737957636,0.2150431494,0.9374392374,-40.10355639,261.9430525,1,1,1,174,corsika_nwu_relative,-0.4159999847,2.786000061,0,-0.018666666,-0.02183333412,-0.9995873454,4.943106875,4.760000229,1
117,0,5193,35,0.04961148297,-0.03092026321,-8,1.926294101,-0.8807150885,-15.70931797,1.928396647,-0.8819443394,-16.05781333,0.006033062492,-0.003527223114,-0.9999755801,0.04961148297,-0.03092026321,-0.2351782971,0.1064928603,0.9661006362,-39.244636,547.4435572,1,1,1,180,corsika_nwu_relative,-1.728999939,-1.229000015,0,-0.02106666751,-0.02940000035,-0.9993457037,4.920395313,4.829999924,1
117,0,5213,41,0.06243763871,-0.04129498883,-8,2.180378087,-1.779528569,-15.46467614,2.184388469,-1.782674391,-16.06548796,0.006674698549,-0.00523576419,-0.9999640169,0.06243763871,-0.04129498883,-0.2663527865,0.2186007439,0.9387597711,-40.18035836,315.4226821,1,1,1,184,corsika_nwu_relative,-2.637000122,-1,0,-0.02286666632,-0.02910000086,-0.9993149181,4.90907875,4.860000134,1
117,0,5225,17,0.03848278596,-0.01683612418,-8,1.138340868,-0.2985789067,-15.89358981,1.138993168,-0.2988954976,-16.03414701,0.004640751953,-0.002252369028,-0.999986695,0.03848278596,-0.01683612418,-0.137916273,0.03532902575,0.9898135994,-38.66770624,435.7473429,1,1,1,186,corsika_nwu_relative,-0.8290000153,-0.8369999695,0,-0.01926666684,-0.0288333334,-0.9993985363,4.897788125,4.889999866,1
117,0,5290,17,0.04248456273,-0.0245662,-8,1.36735571,-0.7952111596,-15.85839135,1.368324148,-0.7957706815,-16.04102236,0.005302600475,-0.003063616579,-0.9999812482,0.04248456273,-0.0245662,-0.1654751559,0.09625282814,0.9815056627,-38.70251134,301.1165004,1,1,1,199,corsika_nwu_relative,-1.373999939,-0.7869999695,0,-0.02030000091,-0.02899999917,-0.9993732586,4.864072188,4.739999771,1
117,0,5321,45,-0.02555890942,-0.03493946958,-8,-2.301697386,-1.307924651,-15.51792571,-2.302812735,-1.309636675,-15.93096168,-0.002700334634,-0.004144925336,-0.9999877638,-0.02555890942,-0.03493946958,0.2860398205,0.1599746485,0.9447694602,-39.93466499,266.6452821,1,1,1,205,corsika_nwu_relative,0.01899999976,2.65,0,-0.01723333262,-0.02153333277,-0.9996195916,4.852885,4.78000021,1
117,0,5367,45,-0.02356535839,-0.043277644,-8,-2.313527292,-1.612442933,-15.48749717,-2.314824968,-1.61457689,-15.93060155,-0.002928556514,-0.004815845592,-0.9999841155,-0.02356535839,-0.043277644,0.2867636339,0.1965008824,0.9376321355,-39.94117106,629.5825337,1,1,1,215,corsika_nwu_relative,-0.2389999962,2.812999878,0,-0.01769999973,-0.02099999972,-0.9996227839,4.84172375,4.809999943,1
117,0,5377,17,0.0413505036,-0.02300720871,-8,1.15193585,-0.7478974001,-15.87778965,1.152736453,-0.7483350606,-16.03455904,0.005106796271,-0.002791700041,-0.9999830634,0.0413505036,-0.02300720871,-0.1390205053,0.09074007778,0.9861234899,-38.67568973,353.2128689,1,1,1,217,corsika_nwu_relative,-1.225,-0.6240000153,0,-0.01996666752,-0.02896666713,-0.9993809406,4.830588125,4.820000172,1
117,0,5393,45,-0.02566149426,-0.03817665321,-8,-2.240017069,-1.408514374,-15.51815321,-2.241194775,-1.410298548,-15.93280899,-0.002840162024,-0.00430272739,-0.9999867099,-0.02566149426,-0.03817665321,0.278312292,0.1722315224,0.9449225211,-39.94356597,424.8227252,1,1,1,220,corsika_nwu_relative,-0.09899999619,2.647000122,0,-0.01730000041,-0.0213333331,-0.9996227283,4.830588125,4.840000153,1
117,0,5409,9,-0.01112211516,-0.01808667676,-8,-1.614390662,-0.4343966638,-15.82743324,-1.614566038,-0.4346420359,-15.95159531,-0.001412471445,-0.001976218638,-0.9999970497,-0.01112211516,-0.01808667676,0.2003890076,0.05203366918,0.9783336562,-38.82642734,265.9200985,1,1,1,223,corsika_nwu_relative,0.4320000076,1.616000061,0,-0.01600000076,-0.02373333275,-0.9995902805,4.819478125,4.860000134,1
117,0,5434,17,0.04211110362,-0.02480095425,-8,1.146823104,-0.8789811945,-15.87144648,1.147679075,-0.879466344,-16.03440742,0.005252520375,-0.002977036261,-0.999981774,0.04211110362,-0.02480095425,-0.13818654,0.1068479494,0.9846258152,-38.67730041,701.5441949,1,1,1,228,corsika_nwu_relative,-1.336000061,-0.5540000153,0,-0.02019999921,-0.02899999917,-0.9993752849,4.808393438,4.900000095,1
117,0,5460,23,0.04916283274,-0.05045644629,-8,1.364468042,-2.179757057,-15.5967153,1.36709377,-2.18250189,-16.04098547,0.005909988899,-0.006178070798,-0.9999634511,0.04916283274,-0.05045644629,-0.1644465164,0.2662165901,0.9497821173,-39.60226963,532.511116,1,1,1,233,corsika_nwu_relative,-2.573999939,-0.09199999809,0,-0.02329999954,-0.02796666697,-0.9993372682,4.808393438,4.929999828,1
117,0,5507,33,-0.01262928361,-0.03943441143,-8,-1.612250702,-1.663529437,-15.68127739,-1.612723834,-1.664824371,-15.95165054,-0.001749899002,-0.004789368574,-0.9999869998,-0.01262928361,-0.03943441143,0.1996433206,0.2026977885,0.9586741632,-39.27540048,964.1263894,1,1,1,243,corsika_nwu_relative,-0.6340000153,2.23,0,-0.01826666668,-0.02203333378,-0.9995903466,4.786300938,4.75,1
117,0,5560,33,-0.01289079108,-0.04154444777,-8,-1.588096177,-1.816938072,-15.66674142,-1.588659398,-1.818386701,-15.95237199,-0.001971819273,-0.005071610766,-0.9999851952,-0.01289079108,-0.04154444777,0.1962696098,0.2212129396,0.9552712053,-39.2818456,260.9521136,1,1,1,253,corsika_nwu_relative,-0.7790000153,2.286000061,0,-0.01840000041,-0.02170000039,-0.999595193,4.753352187,4.789999962,1
117,0,5606,10,-0.0088132646,-0.02695012215,-8,-1.173262547,-1.323644085,-15.81688195,-1.173402444,-1.324164258,-15.9648214,-0.0009456312279,-0.0035161025,-0.9999933714,-0.0088132646,-0.02695012215,0.1453960846,0.1619084901,0.976035665,-38.77896921,420.5979243,1,1,1,262,corsika_nwu_relative,-0.5590000153,1.678999939,0,-0.01756666601,-0.02336666733,-0.9995726142,4.74242,4.849999905,1
117,0,5636,23,0.05703018139,-0.047888195,-8,1.379660731,-2.110917264,-15.60484582,1.382623336,-2.113461229,-16.04145104,0.006785275237,-0.005826460704,-0.9999600054,0.05703018139,-0.047888195,-0.1655370083,0.2582033663,0.9518027739,-39.60485283,854.6476467,1,1,1,268,corsika_nwu_relative,-2.521999969,-0.14,0,-0.02343333326,-0.02889999934,-0.9993075948,4.7315125,4.889999866,1
117,0,5657,23,0.05872499275,-0.04947131287,-8,1.445509067,-2.227129899,-15.58273081,1.448782812,-2.229977383,-16.04343451,0.007105653113,-0.006180454818,-0.9999556549,0.05872499275,-0.04947131287,-0.173127448,0.2718609773,0.9466353552,-39.51768324,514.5773157,1,1,1,273,corsika_nwu_relative,-2.656000061,-0.1389999962,0,-0.02390000038,-0.02899999917,-0.9992936455,4.720630312,4.900000095,1
117,0,5683,11,0.04398186576,-0.02465192974,-8,0.8646114238,-1.249934667,-15.84272339,0.8655905449,-1.250484614,-16.0259504,0.005343659405,-0.003001395237,-0.9999812183,0.04398186576,-0.02465192974,-0.1028336358,0.1535409948,0.9827768853,-38.79222314,631.6515298,1,1,1,278,corsika_nwu_relative,-1.516000061,-0.1239999962,0,-0.02026666701,-0.02906666696,-0.9993719983,4.709773125,4.929999828,1
117,0,5708,4,0.01472440452,-0.01614975144,-8,-0.2290899892,-1.004360648,-15.94578501,-0.2290052575,-1.004457781,-15.99313442,0.001789493527,-0.002051410794,-0.9999962947,0.01472440452,-0.01614975144,0.03043604562,0.1233611825,0.9918949873,-38.43708246,289.722029,1,1,1,283,corsika_nwu_relative,-0.755,0.7009999847,0,-0.01766666584,-0.02646666579,-0.999493574,4.698940938,4.960000038,1
117,0,5724,5,0.0260363427,-0.01625038723,-8,0.2264172646,-1.029619067,-15.94421286,0.2266237508,-1.029748276,-16.00679418,0.00329946168,-0.002064648109,-0.9999924254,0.0260363427,-0.01625038723,-0.02501293646,0.126495707,0.9916517479,-38.38662716,544.3636745,1,1,1,286,corsika_nwu_relative,-1.005,0.3189999962,0,-0.01843333244,-0.02776666731,-0.9994444579,4.698940938,4.96999979,1
117,0,5745,22,-0.01684143301,-0.03643853512,-8,-1.189837734,-1.717273913,-15.6686818,-1.190305596,-1.718558792,-15.96431464,-0.001582560921,-0.004346149391,-0.9999893032,-0.01684143301,-0.03643853512,0.14777214,0.2117488697,0.9660878898,-39.50824535,338.7355833,1,1,1,290,corsika_nwu_relative,-0.8919999695,1.891000061,0,-0.01796666719,-0.0223999992,-0.9995876344,4.68813375,4.730000019,1
117,0,5785,22,-0.01839183028,-0.04950325216,-8,-1.303773325,-2.225936237,-15.59538256,-1.304585865,-2.228166729,-15.96088852,-0.002223008697,-0.006102349913,-0.9999789096,-0.01839183028,-0.04950325216,0.1605737357,0.2718865771,0.9488381129,-39.51765044,327.0595828,1,1,1,298,corsika_nwu_relative,-1.275999985,2.245,0,-0.01916666701,-0.02096666582,-0.9995964375,4.677351563,4.769999981,1
117,0,5811,10,0.007278390994,-0.01962849027,-8,-0.4650969625,-1.219176868,-15.86189686,-0.464997387,-1.219459389,-15.98605938,0.0008019748871,-0.002275404201,-0.9999970897,0.007278390994,-0.01962849027,0.05929224952,0.1505665383,0.9868202201,-38.83944878,522.4179874,1,1,1,303,corsika_nwu_relative,-0.8230000305,1.013000031,0,-0.01736666635,-0.02549999952,-0.9995239612,4.66659375,4.800000191,1
117,0,5826,23,0.05614298363,-0.05481449195,-8,1.199198045,-2.382089736,-15.58071833,1.202453573,-2.385120434,-16.03604956,0.007149460443,-0.006655711588,-0.9999522922,0.05614298363,-0.05481449195,-0.1426701797,0.2904783754,0.9461857816,-39.5941723,664.3761895,1,1,1,306,corsika_nwu_relative,-2.667000122,0.1519999981,0,-0.0243333336,-0.02879999951,-0.9992889717,4.66659375,4.809999943,1
117,0,5852,10,-0.005672706933,-0.0291846961,-8,-0.8393203798,-1.639807612,-15.80849335,-0.8394534408,-1.640423313,-15.97483319,-0.0007999286081,-0.003701440332,-0.9999928297,-0.005672706933,-0.0291846961,0.1039936041,0.2009175906,0.9740726113,-38.8152353,397.9914594,1,1,1,312,corsika_nwu_relative,-1,1.548000031,0,-0.01779999956,-0.02339999937,-0.9995677066,4.655860937,4.829999924,1
