event_id,telescope_id,photon_index,source_bunch_index,u_m,v_m,signal_weight,time_ns
110,0,1866,121,-2.84011408,0.2286147655,1,-36.84743078
110,0,1867,121,-2.84011408,0.2286147655,1,-36.84743078
110,0,1868,121,-2.84011408,0.2286147655,1,-36.84743078
110,0,1869,121,-2.84011408,0.2286147655,1,-36.84743078
110,0,1870,122,-2.602471425,0.1450590758,1,-37.75689464
110,0,1871,122,-2.602471425,0.1450590758,1,-37.75689464
110,0,1872,122,-2.602471425,0.1450590758,1,-37.75689464
110,0,1873,122,-2.602471425,0.1450590758,1,-37.75689464
110,0,1874,122,-2.602471425,0.1450590758,1,-37.75689464
110,0,1895,127,-2.632739389,0.1647054593,1,-37.26509658
110,0,1896,127,-2.632739389,0.1647054593,1,-37.26509658
110,0,1897,127,-2.632739389,0.1647054593,1,-37.26509658
110,0,1898,127,-2.632739389,0.1647054593,1,-37.26509658
110,0,1899,127,-2.632739389,0.1647054593,1,-37.26509658
110,0,1900,128,-3.09866143,0.141647008,1,-37.72654199
110,0,1901,128,-3.09866143,0.141647008,1,-37.72654199
110,0,1902,128,-3.09866143,0.141647008,1,-37.72654199
110,0,1903,128,-3.09866143,0.141647008,1,-37.72654199
110,0,1904,128,-3.09866143,0.141647008,1,-37.72654199
110,0,1905,129,-2.818306564,0.2195546069,1,-36.67174272
110,0,1906,129,-2.818306564,0.2195546069,1,-36.67174272
110,0,1907,129,-2.818306564,0.2195546069,1,-36.67174272
110,0,1908,129,-2.818306564,0.2195546069,1,-36.67174272
110,0,1909,129,-2.818306564,0.2195546069,1,-36.67174272
110,0,1915,131,-2.869391473,0.21230571,1,-36.84535889
110,0,1916,131,-2.869391473,0.21230571,1,-36.84535889
110,0,1917,131,-2.869391473,0.21230571,1,-36.84535889
110,0,1918,131,-2.869391473,0.21230571,1,-36.84535889
110,0,1919,131,-2.869391473,0.21230571,1,-36.84535889
110,0,1920,132,-2.798342356,0.2182713628,1,-36.67762285
110,0,1921,132,-2.798342356,0.2182713628,1,-36.67762285
110,0,1922,132,-2.798342356,0.2182713628,1,-36.67762285
110,0,1923,132,-2.798342356,0.2182713628,1,-36.67762285
110,0,1925,133,-2.689822423,0.1918571654,1,-36.86925936
110,0,1926,133,-2.689822423,0.1918571654,1,-36.86925936
110,0,1927,133,-2.689822423,0.1918571654,1,-36.86925936
110,0,1928,133,-2.689822423,0.1918571654,1,-36.86925936
110,0,1930,134,-2.860676868,0.2130037579,1,-36.85096512
110,0,1931,134,-2.860676868,0.2130037579,1,-36.85096512
110,0,1932,134,-2.860676868,0.2130037579,1,-36.85096512
110,0,1933,134,-2.860676868,0.2130037579,1,-36.85096512
110,0,1934,134,-2.860676868,0.2130037579,1,-36.85096512
110,0,1935,135,-2.754863861,0.2129429858,1,-36.78575103
110,0,1936,135,-2.754863861,0.2129429858,1,-36.78575103
110,0,1937,135,-2.754863861,0.2129429858,1,-36.78575103
110,0,1938,135,-2.754863861,0.2129429858,1,-36.78575103
110,0,1939,135,-2.754863861,0.2129429858,1,-36.78575103
110,0,1945,137,-2.606507624,0.1409522969,1,-37.75902234
110,0,1946,137,-2.606507624,0.1409522969,1,-37.75902234
110,0,1947,137,-2.606507624,0.1409522969,1,-37.75902234
110,0,1948,137,-2.606507624,0.1409522969,1,-37.75902234
110,0,1949,137,-2.606507624,0.1409522969,1,-37.75902234
110,0,1950,138,-2.647156904,0.1751826519,1,-37.28315683
110,0,1951,138,-2.647156904,0.1751826519,1,-37.28315683
110,0,1952,138,-2.647156904,0.1751826519,1,-37.28315683
110,0,1953,138,-2.647156904,0.1751826519,1,-37.28315683
110,0,1954,138,-2.647156904,0.1751826519,1,-37.28315683
110,0,1955,139,-2.721199389,0.203710465,1,-36.78558149
110,0,1956,139,-2.721199389,0.203710465,1,-36.78558149
110,0,1957,139,-2.721199389,0.203710465,1,-36.78558149
110,0,1958,139,-2.721199389,0.203710465,1,-36.78558149
110,0,1960,140,-2.606597063,0.1394746093,1,-37.75779196
110,0,1961,140,-2.606597063,0.1394746093,1,-37.75779196
110,0,1962,140,-2.606597063,0.1394746093,1,-37.75779196
110,0,1963,140,-2.606597063,0.1394746093,1,-37.75779196
110,0,1964,140,-2.606597063,0.1394746093,1,-37.75779196
110,0,1970,142,-2.860498793,0.2098199535,1,-36.87862626
110,0,1971,142,-2.860498793,0.2098199535,1,-36.87862626
110,0,1972,142,-2.860498793,0.2098199535,1,-36.87862626
110,0,1973,142,-2.860498793,0.2098199535,1,-36.87862626
110,0,2000,148,-2.786470076,0.2123314759,1,-38.36401629
110,0,2001,148,-2.786470076,0.2123314759,1,-38.36401629
110,0,2002,148,-2.786470076,0.2123314759,1,-38.36401629
110,0,2003,148,-2.786470076,0.2123314759,1,-38.36401629
110,0,2004,148,-2.786470076,0.2123314759,1,-38.36401629
110,0,2005,149,-2.78241496,0.2152351778,1,-36.70760423
110,0,2006,149,-2.78241496,0.2152351778,1,-36.70760423
110,0,2007,149,-2.78241496,0.2152351778,1,-36.70760423
110,0,2008,149,-2.78241496,0.2152351778,1,-36.70760423
110,0,2009,149,-2.78241496,0.2152351778,1,-36.70760423
110,0,2010,150,-2.715355903,0.2026893664,1,-36.79913428
110,0,2011,150,-2.715355903,0.2026893664,1,-36.79913428
110,0,2012,150,-2.715355903,0.2026893664,1,-36.79913428
110,0,2013,150,-2.715355903,0.2026893664,1,-36.79913428
110,0,2020,152,-2.609006752,0.1351784993,1,-37.75940164
