event_id,shower_event_id,array_id,telescope_id,source_bunch_index,source_coordinate_frame,input_x_m,input_y_m,input_z_m,input_dir_x,input_dir_y,input_dir_z,time_ns,emission_altitude_km,multiplicity,wavelength_nm,eventio_2d
117,1,17,0,85,corsika_nwu_relative,0.61,1.195,0,-0.01803333312,-0.0253666658,-0.9995155482,-65.09999847,5.176068438,4.78000021,418.5998024,1
117,1,17,0,86,corsika_nwu_relative,0.9409999847,0.395,0,-0.0175999999,-0.02639999986,-0.9994965133,-65,5.16416375,4.789999962,915.9500085,1
117,1,17,0,87,corsika_nwu_relative,0.11,-2.476999969,0,-0.018666666,-0.03016666695,-0.9993705658,-64.69999695,5.16416375,4.809999943,307.8097985,1
117,1,17,0,88,corsika_nwu_relative,1.000999985,-0.1039999962,0,-0.01746666618,-0.02706666663,-0.9994810209,-65,5.16416375,4.840000153,337.5623725,1
117,1,17,0,89,corsika_nwu_relative,-2.675,2.476999969,0,-0.02233333327,-0.02363333292,-0.9994712041,-65,5.152286563,4.849999905,473.6655484,1
117,1,17,0,90,corsika_nwu_relative,0.4209999847,-2.081999969,0,-0.01820000075,-0.02969999984,-0.9993931509,-64.80000305,5.152286563,4.869999886,278.5609658,1
117,1,17,0,91,corsika_nwu_relative,0.4559999847,-2.013000031,0,-0.01813333295,-0.02960000001,-0.9993973295,-64.80000305,5.152286563,4.889999866,573.8920821,1
117,1,17,0,92,corsika_nwu_relative,-3.175,2.311999969,0,-0.02303333394,-0.02380000055,-0.9994513622,-64.90000153,5.140436563,4.579999924,328.5336259,1
117,1,17,0,93,corsika_nwu_relative,0.9659999847,-0.295,0,-0.01743333414,-0.02730000019,-0.9994752567,-65,5.140436563,4.590000153,937.4790619,1
117,1,17,0,94,corsika_nwu_relative,-1.803999939,-3.167000122,0,-0.02116666734,-0.03119999915,-0.9992890134,-64.5,5.140436563,4.599999905,483.8793862,1
117,1,17,0,95,corsika_nwu_relative,-0.5970000076,2.255,0,-0.01953333244,-0.02383333258,-0.9995250978,-65.09999847,5.140436563,4.619999886,563.4569264,1
117,1,17,0,96,corsika_nwu_relative,0.9430000305,-0.2889999962,0,-0.01740000024,-0.02730000019,-0.9994758376,-65,5.12861375,4.630000114,669.5115298,1
117,1,17,0,97,corsika_nwu_relative,-1.688000031,-3.136000061,0,-0.02099999972,-0.03119999915,-0.9992925298,-64.5,5.12861375,4.650000095,659.7524336,1
117,1,17,0,98,corsika_nwu_relative,-1.841999969,-3.138999939,0,-0.02119999938,-0.03123333305,-0.9992872655,-64.5,5.12861375,4.659999847,290.2002411,1
117,1,17,0,99,corsika_nwu_relative,0.85,0.3620000076,0,-0.01750000007,-0.02639999986,-0.9994982691,-65,5.12861375,4.670000076,681.7028341,1
117,1,17,0,100,corsika_nwu_relative,-1.845,-3.121000061,0,-0.02123333327,-0.03123333305,-0.9992865577,-64.5,5.116818438,4.690000057,374.9324044,1
117,1,17,0,101,corsika_nwu_relative,0.8759999847,0.1319999981,0,-0.01743333414,-0.02673333324,-0.9994905741,-65,5.116818438,4.699999809,872.5276004,1
117,1,17,0,102,corsika_nwu_relative,-1.605,2.511999969,0,-0.02089999989,-0.02336666733,-0.9995084736,-65,5.116818438,4.710000038,749.4264752,1
117,1,17,0,103,corsika_nwu_relative,-0.37,-2.638999939,0,-0.01913333312,-0.03060000017,-0.9993485656,-64.69999695,5.116818438,4.71999979,471.1782376,1
117,1,17,0,104,corsika_nwu_relative,0.885,-0.4440000153,0,-0.01736666635,-0.02753333375,-0.9994700168,-64.90000153,5.116818438,4.730000019,356.2165685,1
117,1,17,0,105,corsika_nwu_relative,1.495,-1.046999969,0,-0.01646666601,-0.02840000018,-0.9994609992,-64.90000153,5.10505,4.730000019,265.7570416,1
117,1,17,0,106,corsika_nwu_relative,-3.508999939,1.338999939,0,-0.02360000089,-0.02500000037,-0.9994088452,-64.80000305,5.10505,4.739999771,524.9443285,1
117,1,17,0,107,corsika_nwu_relative,-3.052999878,-2.183000031,0,-0.02296666615,-0.02999999933,-0.9992860113,-64.5,5.10505,4.75,372.3363425,1
117,1,17,0,108,corsika_nwu_relative,-3.831000061,0.575,0,-0.02406666614,-0.02606666647,-0.9993704641,-64.69999695,5.10505,4.760000229,287.5744991,1
