event_id,telescope_id,photon_index,source_bunch_index,u_m,v_m,signal_weight,time_ns
117,0,6192,380,0.05777887827,-0.03590919355,1,-39.21226769
117,0,6193,380,0.05777887827,-0.03590919355,1,-39.21226769
117,0,6194,380,0.05777887827,-0.03590919355,1,-39.21226769
117,0,6195,380,0.05777887827,-0.03590919355,1,-39.21226769
117,0,6196,380,0.05777887827,-0.03590919355,1,-39.21226769
117,0,6197,381,0.0153701393,-0.0234425696,1,-39.20820791
117,0,6198,381,0.0153701393,-0.0234425696,1,-39.20820791
117,0,6199,381,0.0153701393,-0.0234425696,1,-39.20820791
117,0,6200,381,0.0153701393,-0.0234425696,1,-39.20820791
117,0,6201,381,0.0153701393,-0.0234425696,1,-39.20820791
117,0,6202,382,0.02805368378,-0.02206351953,1,-39.23954253
117,0,6203,382,0.02805368378,-0.02206351953,1,-39.23954253
117,0,6204,382,0.02805368378,-0.02206351953,1,-39.23954253
117,0,6205,382,0.02805368378,-0.02206351953,1,-39.23954253
117,0,6206,382,0.02805368378,-0.02206351953,1,-39.23954253
117,0,6207,383,0.0007434805768,-0.09105656475,1,-40.14367429
117,0,6208,383,0.0007434805768,-0.09105656475,1,-40.14367429
117,0,6209,383,0.0007434805768,-0.09105656475,1,-40.14367429
117,0,6210,383,0.0007434805768,-0.09105656475,1,-40.14367429
117,0,6211,383,0.0007434805768,-0.09105656475,1,-40.14367429
117,0,6212,384,0.01435711064,-0.09695254494,1,-40.04110424
117,0,6213,384,0.01435711064,-0.09695254494,1,-40.04110424
117,0,6214,384,0.01435711064,-0.09695254494,1,-40.04110424
117,0,6215,384,0.01435711064,-0.09695254494,1,-40.04110424
117,0,6216,384,0.01435711064,-0.09695254494,1,-40.04110424
117,0,6217,385,0.03058767839,-0.02259993222,1,-39.24405966
117,0,6218,385,0.03058767839,-0.02259993222,1,-39.24405966
117,0,6219,385,0.03058767839,-0.02259993222,1,-39.24405966
117,0,6220,385,0.03058767839,-0.02259993222,1,-39.24405966
117,0,6221,385,0.03058767839,-0.02259993222,1,-39.24405966
117,0,6222,386,0.04233392387,-0.02575395184,1,-39.26752672
117,0,6223,386,0.04233392387,-0.02575395184,1,-39.26752672
117,0,6224,386,0.04233392387,-0.02575395184,1,-39.26752672
117,0,6225,386,0.04233392387,-0.02575395184,1,-39.26752672
117,0,6226,386,0.04233392387,-0.02575395184,1,-39.26752672
117,0,6227,387,0.05067265441,-0.09065351645,1,-40.15472216
117,0,6228,387,0.05067265441,-0.09065351645,1,-40.15472216
