#============================
#
# MODTRAN options as follows:
#
# Atmospheric model: 1 (Tropical atmosphere)
# Haze: 10 (DESERT extinction, VIS is wind speed dependent)
# Season: 0
# Vulcanic dust: 0
# Zenith angle:  0.00 deg
# End altitude: 4.400 km
# Ground altitude: 4.400 km
#
#============================

# H2= 4.400, H1=    4.450     4.600     4.700     4.800     5.000     5.200     5.500     6.000     6.500     7.000     8.000     9.000    10.000    11.000    12.000    13.000    14.000    15.000    16.000    18.000    20.000    22.000    24.000    26.000    28.000    30.000    32.500    35.000    37.500    40.000    45.000    50.000    60.000    70.000    80.000    100.000 
        213       0.169587  0.337754  0.670017  0.997088  1.636470  2.256634  3.156648  4.581143  5.916188  7.174447  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        214       0.164803  0.328226  0.651086  0.968870  1.590034  2.192543  3.067203  4.451152  5.748245  6.962727  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        215       0.159885  0.318403  0.631580  0.939797  1.542279  2.126543  2.974517  4.317023  5.575819  6.750950  9.039715  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        216       0.154738  0.308179  0.611271  0.909546  1.492534  2.057744  2.878508  4.177625  5.394931  6.536994  8.517193  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        217       0.149531  0.297787  0.590634  0.878811  1.441998  1.988087  2.780698  4.035941  5.212577  6.316008  8.332889  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        218       0.144266  0.287298  0.569788  0.847765  1.390886  1.917663  2.682243  3.892687  5.028290  6.093655  8.028029  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        219       0.138920  0.276635  0.548626  0.816230  1.339138  1.846080  2.582173  3.747821  4.840893  5.867142  7.727654  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        220       0.133615  0.266070  0.527612  0.784968  1.287796  1.775233  2.482763  3.604180  4.655950  5.641839  7.439116  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        221       0.128442  0.255741  0.507157  0.754448  1.237633  1.705990  2.386103  3.463578  4.474581  5.423881  7.149827  8.568486 10.701995  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        222       0.123304  0.245533  0.486855  0.724235  1.187987  1.637423  2.290247  3.324846  4.296252  5.209235  6.867128  8.338945  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        223       0.118246  0.235438  0.466817  0.694393  1.138958  1.569809  2.195661  3.187983  4.120278  4.995624  6.589302  7.993945  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        224       0.113353  0.225691  0.447464  0.665566  1.091619  1.504470  2.104288  3.055748  3.949855  4.790597  6.322750  7.684284  8.947976 10.126631  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        225       0.108622  0.216263  0.428749  0.637717  1.045830  1.441384  2.016115  2.928122  3.785729  4.592684  6.062658  7.360473  8.517193  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        226       0.104094  0.207261  0.410849  0.611104  1.002184  1.381087  1.931835  2.806342  3.628967  4.403172  5.816865  7.065760  8.173422  9.210340 12.873902  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        227       0.099741  0.198595  0.393689  0.585517  0.960162  1.323170  1.850922  2.689379  3.478494  4.221654  5.580204  6.782592  7.876690  8.866569  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        228       0.095601  0.190320  0.377242  0.561039  0.920015  1.267679  1.773599  2.577507  3.334818  4.048717  5.354609  6.514647  7.539659  8.517193  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        229       0.091706  0.182573  0.361869  0.538152  0.882404  1.215948  1.701337  2.473155  3.200687  3.887330  5.144016  6.264517  7.271977  8.156579  9.210340  9.351419  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        230       0.088016  0.175203  0.347264  0.516413  0.846765  1.166799  1.632651  2.373965  3.073372  3.733990  4.944240  6.024435  7.004147  7.886784  8.601751  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        231       0.084564  0.168338  0.333630  0.496123  0.813497  1.121019  1.568687  2.281674  2.955247  3.591753  4.759672  5.805640  6.749852  7.622180  8.491218  9.210340  9.552090  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        232       0.081360  0.161950  0.320965  0.477291  0.782599  1.078420  1.509397  2.196206  2.845543  3.460087  4.589084  5.603815  6.525992  7.357426  8.111728  9.037069  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        233       0.078337  0.155943  0.309042  0.459552  0.753523  1.038364  1.453527  2.115760  2.742383  3.335956  4.428420  5.412357  6.304654  7.134377  7.896020  8.517193  9.210340 10.308953  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        234       0.075682  0.150653  0.298563  0.443971  0.727985  1.003248  1.404634  2.045453  2.652603  3.228039  4.289768  5.248755  6.125459  6.935154  7.703264  8.517193  9.210340  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        235       0.073064  0.145411  0.288219  0.428572  0.702777  0.968513  1.356250  1.975782  2.563625  3.121484  4.151974  5.085449  5.942674  6.737075  7.485592  8.139899  9.210340  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        236       0.070825  0.140975  0.279369  0.415427  0.681263  0.938970  1.315163  1.916775  2.488279  3.031244  4.036076  4.949227  5.790794  6.577253  7.325799  8.111728  8.531179  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        237       0.068732  0.136799  0.271119  0.403159  0.661195  0.911388  1.276748  1.861771  2.418028  2.947269  3.928152  4.822616  5.650919  6.428863  7.174701  7.838435  8.517193  9.210340  9.469852  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        238       0.066824  0.133003  0.263605  0.391985  0.642927  0.886254  1.241872  1.811729  2.354179  2.870989  3.830575  4.707994  5.523606  6.293342  7.042103  7.782082  8.517193  9.210340  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        239       0.065206  0.129793  0.257232  0.382537  0.627472  0.865068  1.212495  1.769808  2.300929  2.807760  3.750147  4.615221  5.420324  6.187827  6.916364  7.600902  8.517193  9.210340  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        240       0.063555  0.126510  0.250695  0.372825  0.611594  0.843266  1.182183  1.726453  2.245611  2.741489  3.665386  4.516113  5.310968  6.071126  6.812445  7.545333  8.130959  9.210340  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        241       0.062257  0.123927  0.245615  0.365279  0.599309  0.826416  1.158896  1.693235  2.203778  2.691974  3.603242  4.444403  5.235066  5.991465  6.722986  7.418581  8.111728  9.210340  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
